pet_id,type,primary breed,secondary breed,mixed breed,size,gender,age,photo1,photo2,organization_id,phone,address1,address2,city,state,postcode,email,address,Lat,Lng
44287216,Dog,Pug,Terrier,True,Small,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44287216/1/?bust=1553216706,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44287216/2/?bust=1553216776,TX2177,817-821-4942,P.O Box 521,,Colleyville,TX,76034,homelesshounds2016@gmail.com,"P.O Box 521,Colleyville,TX 76034",32.8860707,-97.14670720000001
44287112,Dog,Pug,,True,Small,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44287112/1/?bust=1553216456,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44287112/2/?bust=1553216534,TX2177,817-821-4942,P.O Box 521,,Colleyville,TX,76034,homelesshounds2016@gmail.com,"P.O Box 521,Colleyville,TX 76034",32.8860707,-97.14670720000001
44287123,Dog,Pug,,False,Small,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44287123/1/?bust=1553227755,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44287123/2/?bust=1553227764,MS146, ,,,Gulfport,MS,39503,tdradoptions@gmail.com,",Gulfport,MS 39503",30.4560609,-89.15154759999999
44286723,Dog,Pug,Terrier,True,Medium,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44286723/1/?bust=1553228942,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44286723/2/?bust=1553228947,MI369,(248) 858-1070,1200 N. Telegraph,Building 42 East,Pontiac,MI,48341,petadoption@oakgov.com,"1200 N. Telegraph,Pontiac,MI 48341",42.680097499999995,-83.3132146
44286068,Dog,Pug,Beagle,True,Small,Male,Senior,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44286068/2/?bust=1553216373,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44286068/1/?bust=1553216372,VA524,Please Email Us!  ,,,Lebanon,NJ,08833,cosmozcause@gmail.com,",Lebanon,NJ 08833",40.641768299999995,-74.83599869999998
44286006,Dog,Pug,,False,Medium,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44286006/1/?bust=1553212012,,CA2605,9518977831,,,Moreno Valley,CA,92556,info@bubbashugapugrescue.org,",Moreno Valley,CA 92556",33.92,-117.16
44284841,Dog,Pug,Beagle,True,Small,Male,Senior,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44284841/1/?bust=1553191289,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44284841/2/?bust=1553191295,IN692,317-477-4367,809 S State St,,Greenfield,IN,46140,Adehoney@greenfieldin.org,"809 S State St,Greenfield,IN 46140",39.77573599999999,-85.76236800000001
44284705,Dog,Pug,Chihuahua,True,Small,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44284705/1/?bust=1553189269,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44284705/2/?bust=1553189280,ID06,(208) 664-4106,,,COEUR D ALENE,ID,83814,idahocoondog@yahoo.com,",COEUR D ALENE,ID 83814",47.67346320000001,-116.78122250000001
44284663,Dog,Pug,Chihuahua,True,Small,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44284663/1/?bust=1553188676,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44284663/2/?bust=1553188684,WV59,,PO Box 452,,Philippi,WV,26416,shelter-WV59@petfinder.com,"PO Box 452,Philippi,WV 26416",39.1523198,-80.0403578
44284203,Dog,Pug,Terrier,True,Small,Female,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44284203/2/?bust=1553180373,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44284203/1/?bust=1553180370,CA2636,(323) 270-2009,,,Rowland Heights ,CA,91748,Nancy@ozzieandfriendsrescue.org,",Rowland Heights ,CA 91748",33.981033700000005,-117.88974679999998
44283262,Dog,Pug,Boxer,True,Small,Male,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44283262/1/?bust=1553181117,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44283262/2/?bust=1553181121,IL868,(309) 846-9534,360 Wylie Drive,,Normal,IL,61761,info@petcentralhelps.org,"360 Wylie Drive,Normal,IL 61761",40.496399700000005,-89.03394580000001
44283263,Dog,Pug,Boxer,True,Small,Male,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44283263/1/?bust=1553181116,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44283263/2/?bust=1553181120,IL868,(309) 846-9534,360 Wylie Drive,,Normal,IL,61761,info@petcentralhelps.org,"360 Wylie Drive,Normal,IL 61761",40.496399700000005,-89.03394580000001
44265362,Dog,Pug,Beagle,True,Medium,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44265362/1/?bust=1553018021,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44265362/3/?bust=1553018076,NC1053,(919) 495-5475,,,Franklinton,NC,27525,pawsitivelypugsrescue@gmail.com,",Franklinton,NC 27525",36.101816299999996,-78.4580543
44282773,Dog,Pug,Chihuahua,True,Small,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44282773/1/?bust=1553223404,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44282773/2/?bust=1553223406,CA1437,,,,Palo Alto,CA,94306,info@dpsrescue.com,",Palo Alto,CA 94306",37.41775629999999,-122.1235054
44282576,Dog,Pug,,False,Small,Male,Senior,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44282576/1/?bust=1553563010,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44282576/2/?bust=1553563014,CA2386,310-327-7871,,,Gardena,CA,90248,gwenn@pugnationla.org,",Gardena,CA 90248",33.865806400000004,-118.29358909999998
44282135,Dog,Pug,,True,Small,Male,Senior,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44282135/1/?bust=1553518587,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44282135/2/?bust=1553518594,CA1886,909-203-3695,2587 C Chino Hills Parkway,,Chino Hills,CA,91709,priceless.pets@yahoo.com,"2587 C Chino Hills Parkway,Chino Hills,CA 91709",33.9840669,-117.7469582
44281692,Dog,Pug,,False,Small,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44281692/4/?bust=1553172461,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44281692/1/?bust=1553172455,TX1084,,PO Box 5053,,Alvin,TX,77512,info@pughearts.com,"PO Box 5053,Alvin,TX 77512",29.4187707,-95.2390673
44280815,Dog,Pug,Mixed Breed,True,Small,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44280815/1/?bust=1553231216,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44280815/2/?bust=1553231232,WA370,(509) 762-9616,6725 Randolph Road,,Moses Lake,WA,98837,GCAOadoptions@outlook.com,"6725 Randolph Road,Moses Lake,WA 98837",47.1887115,-119.29408559999999
44280816,Dog,Pug,Mixed Breed,True,Small,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44280816/1/?bust=1553231223,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44280816/2/?bust=1553231238,WA370,(509) 762-9616,6725 Randolph Road,,Moses Lake,WA,98837,GCAOadoptions@outlook.com,"6725 Randolph Road,Moses Lake,WA 98837",47.1887115,-119.29408559999999
44280379,Dog,Pug,Australian Cattle Dog / Blue Heeler,True,Medium,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44280379/1/?bust=1553606107,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44280379/2/?bust=1553606126,CO490,(720) 619-5100,,,Littleton,CO,80130,adopt@sloppykisses.org,",Littleton,CO 80130",39.539797899999996,-104.9213643
44279497,Dog,Pug,Beagle,True,Medium,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44279497/1/?bust=1553555703,,NY59,607-565-2859,194 Shepard Road,,Waverly,NY,14892,adopt@strayhavenspca.com,"194 Shepard Road,Waverly,NY 14892",42.005872499999995,-76.4821995
44278912,Dog,Pug,Terrier,True,Medium,Male,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44278912/1/?bust=1553150522,,CA2330,,,,San Bernardino,CA,92407,cause4sbpaws@gmail.com,",San Bernardino,CA 92407",34.216765,-117.3851496
44277220,Dog,Pug,Mixed Breed,True,Small,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44277220/1/?bust=1553150924,,KY167,270-685-8275,2620 Hwy 81,,Owensboro,KY,42301,dcacanimals@yahoo.com,"2620 Hwy 81,Owensboro,KY 42301",37.740128999999996,-87.17859299999998
44275390,Dog,Pug,Chihuahua,True,Medium,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44275390/1/?bust=1553105098,,MA409,508-586-2053,1300 West Elm Street Extension,,Brockton,MA,02301,info@apcsm.org,"1300 West Elm Street Extension,Brockton,MA 02301",42.074797600000004,-71.0744297
44275125,Dog,Pug,Mixed Breed,True,Small,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44275125/1/?bust=1553486253,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44275125/2/?bust=1553486254,OK149,405-321-1915 ,4500 24th Ave NW,,Norman,OK,73070,general@secondchancenorman.com,"4500 24th Ave NW,Norman,OK 73070",35.2723766,-97.4774801
44274889,Dog,Pug,Terrier,True,Medium,Male,Senior,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44274889/1/?bust=1553343715,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44274889/2/?bust=1553343716,CA2535,(213) 282-7297,,,Long Beach,CA,90807,adopt@liveloveanimalrescue.org,",Long Beach,CA 90807",33.8332465,-118.1766294
44273702,Dog,Pug,,False,Small,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44273702/1/?bust=1553102285,,MA333,,,,Pelham,MA,01002,socialmedia@pugrescueofnewengland.org,",Pelham,MA 01002",42.3931455,-72.40369609999998
44273153,Dog,Pug,Boxer,True,Medium,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44273153/1/?bust=1553090865,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44273153/2/?bust=1553090868,FL1105,786-564-6794,,,Plantation,FL,33317,nuggetvillebrigade@gmail.com,",Plantation,FL 33317",26.1218038,-80.22097729999999
44270414,Dog,Pug,Beagle,True,Medium,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44270414/2/?bust=1553456782,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44270414/1/?bust=1553147268,MA243,(508) 775-0940,1577 Falmouth Rd.,,Centerville,MA,02632,Moreilly@mspca.org,"1577 Falmouth Rd.,Centerville,MA 02632",41.6568575,-70.3440901
44269217,Dog,Pug,Chihuahua,True,Small,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44269217/1/?bust=1553046948,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44269217/2/?bust=1553046952,TX265,817-685-1594,1517 Westpark Way,,Euless,TX,76040,trinitygapclub@gmail.com,"1517 Westpark Way,Euless,TX 76040",32.815713699999996,-97.122268
44268688,Dog,Pug,French Bulldog,True,Small,Male,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44268688/1/?bust=1553047644,,NJ545,,,,Hewitt,NJ,07421,thelastresortrescue@gmail.com,",Hewitt,NJ 07421",41.154095399999996,-74.35070069999998
44268687,Dog,Pug,Beagle,True,Small,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44268687/1/?bust=1553047641,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44268687/2/?bust=1553047646,NJ545,,,,Hewitt,NJ,07421,thelastresortrescue@gmail.com,",Hewitt,NJ 07421",41.154095399999996,-74.35070069999998
44268685,Dog,Pug,French Bulldog,True,Small,Male,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44268685/1/?bust=1553488574,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44268685/2/?bust=1553488578,NJ545,,,,Hewitt,NJ,07421,thelastresortrescue@gmail.com,",Hewitt,NJ 07421",41.154095399999996,-74.35070069999998
44268682,Dog,Pug,French Bulldog,True,Small,Male,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44268682/1/?bust=1553488570,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44268682/2/?bust=1553488575,NJ545,,,,Hewitt,NJ,07421,thelastresortrescue@gmail.com,",Hewitt,NJ 07421",41.154095399999996,-74.35070069999998
44268684,Dog,Pug,French Bulldog,True,Small,Male,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44268684/1/?bust=1553488572,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44268684/2/?bust=1553488576,NJ545,,,,Hewitt,NJ,07421,thelastresortrescue@gmail.com,",Hewitt,NJ 07421",41.154095399999996,-74.35070069999998
44268686,Dog,Pug,French Bulldog,True,Small,Female,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44268686/1/?bust=1553488569,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44268686/2/?bust=1553488579,NJ545,,,,Hewitt,NJ,07421,thelastresortrescue@gmail.com,",Hewitt,NJ 07421",41.154095399999996,-74.35070069999998
44268689,Dog,Pug,French Bulldog,True,Small,Female,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44268689/1/?bust=1553488569,,NJ545,,,,Hewitt,NJ,07421,thelastresortrescue@gmail.com,",Hewitt,NJ 07421",41.154095399999996,-74.35070069999998
44268683,Dog,Pug,French Bulldog,True,Small,Male,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44268683/1/?bust=1553488573,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44268683/2/?bust=1553488577,NJ545,,,,Hewitt,NJ,07421,thelastresortrescue@gmail.com,",Hewitt,NJ 07421",41.154095399999996,-74.35070069999998
44267560,Dog,Pug,Dachshund,True,Small,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44267560/1/?bust=1553036829,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44267560/2/?bust=1553036831,KY269,270-684-4787,227 St. Ann Street Suite 400,,Owensboro,KY,42303,info@sparkyrescue.com,"227 St. Ann Street Suite 400,Owensboro,KY 42303",37.773966200000004,-87.11208590000001
44266079,Dog,Pug,,True,Small,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44266079/1/?bust=1553027706,,KS107,785-364-5156  ,414 East 8th Street,414 East 8th Street,Holton,KS,66436,heartofjackson@gmail.com,"414 East 8th Street,Holton,KS 66436",39.4699851,-95.72943520000001
44265788,Dog,Pug,,True,Small,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44265788/1/?bust=1553024646,,KS107,785-364-5156  ,414 East 8th Street,414 East 8th Street,Holton,KS,66436,heartofjackson@gmail.com,"414 East 8th Street,Holton,KS 66436",39.4699851,-95.72943520000001
44265479,Dog,Pug,,True,Medium,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44265479/1/?bust=1553020079,,KS107,785-364-5156  ,414 East 8th Street,414 East 8th Street,Holton,KS,66436,heartofjackson@gmail.com,"414 East 8th Street,Holton,KS 66436",39.4699851,-95.72943520000001
44264969,Dog,Pug,,False,Small,Female,Senior,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44264969/1/?bust=1553011770,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44264969/2/?bust=1553011770,KY395,Please Email for Inquiries,,,Germantown,MD,20874,RescueBC@hotmail.com,",Germantown,MD 20874",39.173162100000006,-77.2716502
44264089,Dog,Pug,Beagle,True,Small,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44264089/1/?bust=1553563004,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44264089/2/?bust=1553563022,CA2386,310-327-7871,,,Gardena,CA,90248,gwenn@pugnationla.org,",Gardena,CA 90248",33.865806400000004,-118.29358909999998
44260496,Dog,Pug,,False,Small,Male,Senior,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44260496/1/?bust=1552957761,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44260496/2/?bust=1552957770,FL669,,P.O. Box 316,,Windermere,FL,34786,pugrescueofflorida@gmail.com,"P.O. Box 316,Windermere,FL 34786",28.4955593,-81.53479519999998
44259726,Dog,Pug,Chihuahua,True,Small,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44259726/4/?bust=1553092104,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44259726/1/?bust=1552939844,MI781,XXX-XXX-XXXX,,,White Lake,MI,48386,char@adoptgoodkarma.com,",White Lake,MI 48386",42.6489461,-83.4750241
44258527,Dog,Pug,,False,Small,Male,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44258527/1/?bust=1553555785,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44258527/2/?bust=1553555808,AZ608,(480) 807-0085,,,Mesa,AZ,85206,followyourheartfoundation@gmail.com,",Mesa,AZ 85206",33.3951613,-111.70184520000001
44258523,Dog,Pug,,False,Small,Male,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44258523/1/?bust=1553555792,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44258523/2/?bust=1553555810,AZ608,(480) 807-0085,,,Mesa,AZ,85206,followyourheartfoundation@gmail.com,",Mesa,AZ 85206",33.3951613,-111.70184520000001
44257922,Dog,Pug,Beagle,True,Small,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44257922/1/?bust=1552926593,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44257922/2/?bust=1552926594,MI781,,,,White Lake,MI,48386,char@adoptgoodkarma.com,",White Lake,MI 48386",42.6489461,-83.4750241
44257875,Dog,Pug,Beagle,True,Small,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44257875/2/?bust=1552927140,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44257875/1/?bust=1552927140,MI781,,,,White Lake,MI,48386,char@adoptgoodkarma.com,",White Lake,MI 48386",42.6489461,-83.4750241
44257329,Dog,Pug,Affenpinscher,True,Small,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44257329/2/?bust=1552919691,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44257329/4/?bust=1552919768,NC461,,,,Marion,NC,28752,mercyfund@yahoo.com,",Marion,NC 28752",35.6840131,-82.00927449999998
44257168,Dog,Pug,Beagle,True,Medium,Male,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44257168/1/?bust=1552916492,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44257168/2/?bust=1553017553,NY432,(585) 589-6397,3371 Gaines Basin Rd,,Albion,NY,14411,Paws14411@gmail.com,"3371 Gaines Basin Rd,Albion,NY 14411",43.252720200000006,-78.2228161
44256477,Dog,Pug,Beagle,True,Small,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44256477/1/?bust=1552907086,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44256477/2/?bust=1552907098,TX1243,(214) 914-2535,,,Dallas,TX,75201,FurryFriendzyAdoptions@gmail.com,",Dallas,TX 75201",32.7863301,-96.7962528
44253164,Dog,Pug,,False,Small,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44253164/1/?bust=1552854962,,NY480,(518) 424-1738,P.O. Box 5782,,Albany,NY,12205,info@homewardbounddogrescue.com,"P.O. Box 5782,Albany,NY 12205",42.722660999999995,-73.83014370000001
44251321,Dog,Pug,Chihuahua,True,Small,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44251321/1/?bust=1553560158,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44251321/2/?bust=1553560186,TX1636,,,,Austin,TX,78701,adopt@bastropanimalrescue.org,",Austin,TX 78701",30.2729209,-97.74438630000002
44249810,Dog,Pug,Beagle,True,Small,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44249810/1/?bust=1552809100,,FL1181,772-618-3334  ,3802 Oleander Avenue,,Fort Pierce,FL,34982,takeushometoday@gmail.com,"3802 Oleander Avenue,Fort Pierce,FL 34982",27.3909935,-80.3336302
44249093,Dog,Pug,Chihuahua,True,Small,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44249093/1/?bust=1552812337,,CA231,909-384-1304   ,333 Chandler Place,,San Bernardino,CA,92408,VanNess_Je@sbcity.org,"333 Chandler Place,San Bernardino,CA 92408",34.07721779999999,-117.2881169
44248792,Dog,Pug,,True,Small,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44248792/1/?bust=1553150523,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44248792/2/?bust=1552806797,CA2330,,,,San Bernardino,CA,92407,cause4sbpaws@gmail.com,",San Bernardino,CA 92407",34.216765,-117.3851496
44247831,Dog,Pug,Beagle,True,Small,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44247831/1/?bust=1552778546,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44247831/2/?bust=1552778825,CA2042,(760) 834-7000,44635 San Rafael,,Palm Desert,CA,92260,petasks@lovingallanimals.org,"44635 San Rafael,Palm Desert,CA 92260",33.723966299999994,-116.38170670000001
44247205,Dog,Pug,,False,Small,Male,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44247205/1/?bust=1553616494,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44247205/2/?bust=1553616597,IA235,  ,,,Council Bluffs,IA,51503,muddypaws2chancerescue@yahoo.com,",Council Bluffs,IA 51503",41.2619444,-95.8608333
44242748,Dog,Pug,,True,Medium,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44242748/1/?bust=1553418759,,CO189,(719) 275-0663,110 Rhoades Avenue,,Canon City,CO,81212,info@hsfremont.org,"110 Rhoades Avenue,Canon City,CO 81212",38.446186499999996,-105.20352720000001
44242716,Dog,Pug,Chihuahua,True,Small,Female,Young,,,DC22,,,,Washington,DC,20008,info@citydogsrescuedc.org,",Washington,DC 20008",38.9451658,-77.0622028
44242360,Dog,Pug,Chihuahua,True,Small,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44242360/3/?bust=1552706369,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44242360/1/?bust=1552706211,CA1489,,,,Van Nuys,CA,91405,smashfacerescue911@yahoo.com,",Van Nuys,CA 91405",34.2037124,-118.45719740000001
44242447,Dog,Pug,,False,Small,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44242447/1/?bust=1552711374,,CA1640,(559) 299-6364,2789 S Orange Ave,,Fresno,CA,93725,info@animalcompassionteam.com,"2789 S Orange Ave,Fresno,CA 93725",36.7000384,-119.76336880000001
44241785,Dog,Pug,American Bulldog,True,Medium,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44241785/1/?bust=1552877616,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44241785/2/?bust=1552712272,IL868,(309) 846-9534,360 Wylie Drive,,Normal,IL,61761,info@petcentralhelps.org,"360 Wylie Drive,Normal,IL 61761",40.496399700000005,-89.03394580000001
44241113,Dog,Pug,,True,Medium,Female,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44241113/1/?bust=1553088838,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44241113/2/?bust=1553088879,AZ108,602-944-2440,1102 W Hatcher Road,,Phoenix,AZ,85021,info@azsmalldog.org,"1102 W Hatcher Road,Phoenix,AZ 85021",33.5714531,-112.0871093
44241112,Dog,Pug,,True,Medium,Male,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44241112/1/?bust=1553088861,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44241112/2/?bust=1553088901,AZ108,602-944-2440,1102 W Hatcher Road,,Phoenix,AZ,85021,info@azsmalldog.org,"1102 W Hatcher Road,Phoenix,AZ 85021",33.5714531,-112.0871093
44239855,Dog,Pug,,False,Small,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44239855/1/?bust=1552686500,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44239855/2/?bust=1552686503,TX1084,,PO Box 5053,,Alvin,TX,77512,info@pughearts.com,"PO Box 5053,Alvin,TX 77512",29.4187707,-95.2390673
44239721,Dog,Pug,,False,Small,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44239721/1/?bust=1552683953,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44239721/2/?bust=1552683956,TX1084,,PO Box 5053,,Alvin,TX,77512,info@pughearts.com,"PO Box 5053,Alvin,TX 77512",29.4187707,-95.2390673
44239553,Dog,Pug,,False,Small,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44239553/1/?bust=1552681812,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44239553/2/?bust=1552681815,TX1084,,PO Box 5053,,Alvin,TX,77512,info@pughearts.com,"PO Box 5053,Alvin,TX 77512",29.4187707,-95.2390673
44239441,Dog,Pug,,False,Small,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44239441/1/?bust=1552680181,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44239441/2/?bust=1552680184,TX1084,,PO Box 5053,,Alvin,TX,77512,info@pughearts.com,"PO Box 5053,Alvin,TX 77512",29.4187707,-95.2390673
44191838,Dog,Pug,,False,Small,Female,Senior,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44191838/3/?bust=1552677344,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44191838/1/?bust=1552677340,TX1084,,PO Box 5053,,Alvin,TX,77512,info@pughearts.com,"PO Box 5053,Alvin,TX 77512",29.4187707,-95.2390673
44238645,Dog,Pug,,True,Medium,Male,Senior,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44238645/1/?bust=1552671248,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44238645/2/?bust=1552671250,OH74,(440) 885-8014,6260 State Road,,Parma,OH,44134,info@parmashelter.org,"6260 State Road,Parma,OH 44134",41.3934995,-81.71133569999998
44237219,Dog,Pug,Tibetan Spaniel,True,Small,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44237219/1/?bust=1552659339,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44237219/2/?bust=1552659367,CO408,(303) 443-7711,906 Pearl Street,,Boulder,CO,80302,farfelsrescue@gmail.com,"906 Pearl Street,Boulder,CO 80302",40.016852,-105.28345890000001
44235096,Dog,Pug,Basset Hound,True,Medium,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44235096/1/?bust=1552637463,,CA2615,(760) 831-7283,,,Yucca Valley,CA,92286,,",Yucca Valley,CA 92286",34.120617700000004,-116.4141447
44231435,Dog,Pug,,False,Small,Male,Senior,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44231435/1/?bust=1552602724,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44231435/2/?bust=1552602727,TX1276,817-481-2004,PO BOX 2591,,Grapevine,TX,76099,dfwpugrescue96@yahoo.com,"PO BOX 2591,Grapevine,TX 76099",32.93,-97.08
